date,home_team,away_team,home_score,away_score,tournament,city,country,neutral,went_to_shootout,outcome,home_elo,away_elo,elo_diff,home_recent_winrate,away_recent_winrate,home_recent_gd,away_recent_gd,form_diff,h2h_winrate,home_advantage
2017-03-28,Republic of Ireland,Iceland,0,1,Friendly,Dublin,Republic of Ireland,False,False,away_win,1796.8649552570992,1712.8447093124441,84.02024594465502,0.6,0.6,0.8,0.6,0.0,0.7142857142857143,1
2017-03-28,Japan,Thailand,4,0,FIFA World Cup qualification,Saitama,Japan,False,False,home_win,1803.7105270689037,1566.6665492999093,237.0439777689944,0.8,0.6,1.6,1.2,0.20000000000000007,0.7142857142857143,1
2017-03-28,Jordan,Cambodia,7,0,AFC Asian Cup qualification,Amman,Jordan,False,False,home_win,1586.9302769769922,1152.4751035543604,434.4551734226318,0.4,0.0,0.8,-2.0,0.4,0.5,1
2017-03-28,Egypt,Togo,3,0,Friendly,Alexandria,Egypt,False,False,home_win,1720.1845368385818,1492.222548509934,227.96198832864775,0.6,0.0,0.4,-1.0,0.6,0.7142857142857143,1
2017-03-28,Afghanistan,Vietnam,1,1,AFC Asian Cup qualification,Dushanbe,Tajikistan,True,False,draw,1327.8607367705165,1500.9301744530403,-173.0694376825238,0.4,0.4,-0.2,0.2,0.0,0.5,0
2017-03-28,France,Spain,0,2,Friendly,Saint-Denis,France,False,False,away_win,1951.4575294591643,1908.6438336417516,42.813695817412736,0.8,0.6,1.4,1.4,0.20000000000000007,0.35294117647058826,1
2017-04-23,Jersey,Panjab,0,2,Friendly,St Helier,Jersey,False,False,away_win,1722.682331157018,1536.1294838782173,186.55284727880075,0.8,0.6,0.8,1.2,0.20000000000000007,1.0,1
2017-04-26,Martinique,Guadeloupe,4,1,Friendly,Le Lamentin,Martinique,False,False,home_win,1538.6170284765149,1492.5517430087384,46.06528546777645,0.4,0.2,0.0,-0.4,0.2,0.5555555555555556,1
2017-04-29,Vatican City,Monaco,0,0,Friendly,Rome,Italy,False,False,draw,1427.8866200084387,1464.8432681581962,-36.956648149757484,0.0,0.4,-2.6,-2.4,-0.4,0.0,1
2017-05-04,Burkina Faso,Benin,1,1,Friendly,Ouagadougou,Burkina Faso,False,False,draw,1580.6296328819371,1446.5045609742606,134.12507190767656,0.4,0.6,0.2,0.2,-0.19999999999999996,0.6470588235294118,1
2017-05-07,Saint Kitts and Nevis,Barbados,2,1,Friendly,Basseterre,Saint Kitts and Nevis,False,False,home_win,1466.7284839004121,1363.343486137203,103.38499776320918,0.4,0.4,-0.2,-1.0,0.0,0.45454545454545453,1
2017-05-11,Senegal,Mauritania,2,0,Friendly,Dakar,Senegal,False,False,home_win,1750.856688268367,1460.325496201028,290.5311920673389,0.2,0.4,0.4,-1.2,-0.2,0.7142857142857143,1
2017-05-13,Egypt,Libya,1,0,Friendly,Cairo,Egypt,False,False,home_win,1726.97205035669,1523.0423084805502,203.92974187613981,0.6,0.2,0.8,-1.0,0.39999999999999997,0.6,1
2017-05-13,Guernsey,Jersey,2,1,Muratti Vase,Guernsey,Guernsey,False,False,home_win,1738.204671128796,1698.8316130567446,39.373058072051435,0.8,0.8,1.6,0.6,0.0,0.40350877192982454,1
2017-05-17,Guadeloupe,Dominica,2,2,Friendly,Les Abymes,Guadeloupe,False,False,draw,1478.6607838483098,1240.6606122634048,238.00017158490505,0.2,0.2,-1.0,-0.6,0.0,0.7142857142857143,1
2017-05-21,Benin,Burkina Faso,2,2,Friendly,Cotonou,Benin,False,False,draw,1452.391663688213,1574.7425301679848,-122.35086647977187,0.4,0.4,0.0,0.2,0.0,0.16666666666666666,1
2017-05-25,Ghana,Benin,1,1,Friendly,Accra,Ghana,False,False,draw,1632.6639858679641,1457.8042161101428,174.85976975782137,0.4,0.2,-0.4,-0.6,0.2,0.631578947368421,1
2017-05-25,Fiji,Solomon Islands,1,1,Friendly,Suva,Fiji,False,False,draw,1523.0357388005834,1470.7901381961135,52.24560060446993,0.2,0.2,-0.8,-1.4,0.0,0.4444444444444444,1
2017-05-26,Corsica,Nigeria,1,1,Friendly,Ajaccio,France,False,False,draw,1572.2240794245306,1692.2478392190342,-120.02375979450358,0.6,0.8,0.8,1.2,-0.20000000000000007,0.5,1
2017-05-28,El Salvador,Honduras,2,2,Friendly,"Washington, D.C.",United States,True,False,draw,1502.3458525826568,1654.6775790795475,-152.33172649689072,0.4,0.4,0.0,-1.0,0.0,0.2222222222222222,0
2017-05-28,Fiji,Solomon Islands,1,0,Friendly,Lautoka,Fiji,False,False,home_win,1520.6477127421952,1473.1781642545018,47.46954848769337,0.0,0.2,-1.0,-1.2,-0.2,0.42857142857142855,1
2017-05-28,Mexico,Croatia,1,2,Friendly,Los Angeles,United States,True,False,away_win,1868.3321099351126,1824.2532135777028,44.0788963574098,0.8,0.4,1.0,0.2,0.4,0.5,0
2017-05-31,Italy,San Marino,8,0,Friendly,Empoli,Italy,False,False,home_win,1865.3494093331267,1080.6174989318101,784.7319104013166,0.8,0.0,1.6,-3.8,0.8,1.0,1
2017-05-31,Ivory Coast,Benin,1,1,Friendly,Abidjan,Ivory Coast,False,False,draw,1714.679171252662,1465.2393870254555,249.43978422720647,0.2,0.0,0.2,-0.8,0.2,0.8,1
2017-05-31,Morocco,Netherlands,1,2,Friendly,Agadir,Morocco,False,False,away_win,1665.5084299872444,1794.8370281022676,-129.32859811502317,0.8,0.2,1.0,-0.4,0.6000000000000001,0.5,1
2017-06-01,Switzerland,Belarus,1,0,Friendly,Neuchâtel,Switzerland,False,False,home_win,1783.7092478342627,1608.3273034830518,175.3819443512109,1.0,0.2,1.4,-1.4,0.8,0.6666666666666666,1
2017-06-01,Nigeria,Togo,3,0,Friendly,Saint-Leu-la-Forêt,France,True,False,home_win,1686.9304042829826,1485.435034991826,201.49536929115675,0.6,0.0,0.8,-1.4,0.6,0.35714285714285715,0
2017-06-01,Mexico,Republic of Ireland,3,1,Friendly,East Rutherford,United States,True,False,home_win,1850.3130230811014,1777.0693834463252,73.24363963477617,0.6,0.6,0.6,0.6,0.0,0.2,0
2017-06-01,Iraq,Jordan,1,0,Friendly,Basra,Iraq,False,False,home_win,1555.935263522868,1589.3556644485589,-33.420400925690956,0.2,0.6,-0.4,2.2,-0.39999999999999997,0.55,1
2017-06-02,Chile,Burkina Faso,3,0,Friendly,Santiago,Chile,False,False,home_win,1912.8776288964245,1569.329977746055,343.5476511503696,0.6,0.2,0.8,-0.2,0.39999999999999997,0.5,1
2017-06-02,Northern Ireland,New Zealand,1,0,Friendly,Belfast,Northern Ireland,False,False,home_win,1663.2155743503722,1668.9752818240229,-5.759707473650678,0.6,0.6,1.0,1.0,0.0,0.5,1
2017-06-02,Nicaragua,Bolivia,0,1,Friendly,Managua,Nicaragua,False,False,away_win,1391.164199393326,1571.6580063612296,-180.49380696790354,0.2,0.2,-0.8,-1.0,0.0,0.5,1
2017-06-02,France,Paraguay,5,0,Friendly,Rennes,France,False,False,home_win,1933.4958055057361,1744.0657993544103,189.43000615132587,0.6,0.6,0.4,-0.2,0.0,0.5,1
2017-06-02,Oman,Syria,1,1,Friendly,Muscat,Oman,False,False,draw,1563.897214168853,1603.6852327093911,-39.78801854053813,0.4,0.4,2.6,0.2,0.0,0.3684210526315789,1
2017-06-03,Ethiopia,Uganda,0,0,Friendly,Hawassa,Ethiopia,False,False,draw,1427.8077244116625,1514.556516808309,-86.74879239664642,0.4,0.0,-0.8,-1.0,0.4,0.34285714285714286,1
2017-06-03,Portugal,Cyprus,4,0,Friendly,Estoril,Portugal,False,False,home_win,1832.6979393568668,1471.9219843190235,360.77595503784323,0.8,0.4,3.4,0.0,0.4,0.9,1
2017-06-03,United States,Venezuela,1,1,Friendly,Sandy,United States,False,False,draw,1781.447036902499,1651.95749717164,129.48953973085895,0.2,0.2,0.2,-0.4,0.0,0.75,1
2017-06-04,Armenia,Saint Kitts and Nevis,5,0,Friendly,Yerevan,Armenia,False,False,home_win,1575.3135165662975,1478.1031472430452,97.21036932325228,0.6,0.4,-0.4,-0.2,0.19999999999999996,0.5,1
2017-06-04,Gabon,Zambia,0,0,Friendly,Libreville,Gabon,False,False,draw,1504.9169205095382,1513.4034917320857,-8.486571222547582,0.0,0.2,0.0,-0.2,-0.2,0.2857142857142857,1
2017-06-04,Republic of Ireland,Uruguay,3,1,Friendly,Dublin,Republic of Ireland,False,False,home_win,1764.3932829939602,1850.175870307146,-85.78258731318579,0.4,0.2,0.0,-1.0,0.2,0.0,1
2017-06-04,Netherlands,Ivory Coast,5,0,Friendly,Rotterdam,Netherlands,False,False,home_win,1805.1418698567109,1704.8290107725968,100.31285908411405,0.4,0.2,0.0,0.2,0.2,1.0,1
2017-06-04,Togo,Comoros,2,0,Friendly,Marseille,France,True,False,home_win,1477.797103791349,1273.2546262074382,204.5424775839108,0.0,0.2,-2.0,0.2,-0.2,0.0,0
2017-06-04,Northern Cyprus,Kárpátalja,1,0,CONIFA European Football Cup,Nicosia,Northern Cyprus,False,False,home_win,1570.1141579443556,1499.4319846994126,70.68217324494299,0.6,0.0,1.6,0.0,0.6,0.5,1
2017-06-04,Lesotho,Mauritania,1,0,Friendly,Pretoria,South Africa,True,False,home_win,1334.6584417837555,1455.266289733778,-120.60784795002246,0.2,0.4,-1.4,-1.6,-0.2,0.5,0
2017-06-04,Luxembourg,Albania,2,1,Friendly,Luxembourg,Luxembourg,False,False,home_win,1352.710947277701,1593.676148017712,-240.9652007400109,0.0,0.0,-1.4,-1.6,0.0,0.16666666666666666,1
2017-06-04,Montenegro,Iran,1,2,Friendly,Podgorica,Montenegro,False,False,away_win,1566.5208251067208,1806.1723808875854,-239.65155578086456,0.4,0.6,0.8,1.6,-0.19999999999999996,0.0,1
2017-06-05,Abkhazia,South Ossetia,2,1,CONIFA European Football Cup,Kyrenia,Northern Cyprus,True,False,home_win,1584.9682242860313,1474.888153820551,110.08007046548028,0.8,0.2,2.8,2.2,0.6000000000000001,0.0,0
2017-06-05,Senegal,Uganda,0,0,Friendly,Dakar,Senegal,False,False,draw,1755.915894735617,1510.6425849022457,245.2733098333713,0.2,0.0,0.4,-0.4,0.2,0.5,1
2017-06-05,Padania,Ellan Vannin,1,0,CONIFA European Football Cup,Morphou,Northern Cyprus,True,False,home_win,1665.0925423365688,1554.7959275392304,110.2966147973384,0.4,0.4,0.8,0.2,0.0,1.0,0
2017-06-05,Felvidék,Székely Land,1,0,CONIFA European Football Cup,Famagusta,Northern Cyprus,True,False,home_win,1505.379711056479,1426.8481274091,78.53158364737897,0.2,0.2,-1.4,-1.2,0.0,1.0,0
2017-06-05,North Macedonia,Turkey,0,0,Friendly,Skopje,North Macedonia,False,False,draw,1517.4127784659793,1781.7843145478932,-264.371536081914,0.4,0.6,0.4,0.8,-0.19999999999999996,0.2857142857142857,1
2017-06-05,DR Congo,Botswana,2,0,Friendly,Salé,Morocco,True,False,home_win,1586.022760121325,1417.837598174184,168.18516194714107,0.4,0.0,0.2,-0.8,0.4,0.25,0
2017-06-05,Belgium,Czech Republic,2,1,Friendly,Brussels,Belgium,False,False,home_win,1845.2782643198084,1679.9331115932628,165.34515272654562,0.4,0.6,2.2,2.0,-0.19999999999999996,0.3333333333333333,1
2017-06-05,Egypt,Libya,1,0,Friendly,New Cairo,Egypt,False,False,home_win,1734.5287942464925,1515.4855645907478,219.04322965574465,0.6,0.0,0.8,-1.4,0.6,0.625,1
2017-06-05,Hungary,Russia,0,3,Friendly,Budapest,Hungary,False,False,away_win,1642.0321001461296,1701.8130341380474,-59.78093399191789,0.4,0.2,0.4,-0.6,0.2,0.20689655172413793,1
2017-06-06,Israel,Moldova,1,1,Friendly,Netanya,Israel,False,False,draw,1602.6021835929844,1391.1697096867838,211.43247390620058,0.6,0.2,0.0,-0.4,0.39999999999999997,0.6,1
2017-06-06,Ellan Vannin,Felvidék,1,0,CONIFA European Football Cup,Morphou,Northern Cyprus,True,False,home_win,1543.7112506010442,1517.8235546335911,25.887695967453055,0.2,0.4,-0.4,-0.6,-0.2,0.5,0
2017-06-06,Székely Land,Padania,1,1,CONIFA European Football Cup,Famagusta,Northern Cyprus,True,False,draw,1414.4042838319879,1676.177219274755,-261.7729354427672,0.2,0.6,-0.8,1.2,-0.39999999999999997,0.5,0
2017-06-06,Kárpátalja,Abkhazia,2,2,CONIFA European Football Cup,Nicosia,Northern Cyprus,True,False,draw,1486.642844125926,1596.0619340422952,-109.4190899163691,0.0,0.8,-0.5,1.2,-0.8,0.5,0
2017-06-06,Northern Cyprus,South Ossetia,8,0,CONIFA European Football Cup,Kyrenia,Northern Cyprus,False,False,home_win,1582.9032985178421,1463.794444064287,119.10885445355507,0.6,0.0,1.6,-1.8,0.6,0.5,1
2017-06-06,Uzbekistan,Thailand,2,0,Friendly,Tashkent,Uzbekistan,False,False,home_win,1714.730129691129,1560.1544128833043,154.57571680782462,0.4,0.4,0.0,0.0,0.0,0.3333333333333333,1
2017-06-06,India,Nepal,2,0,Friendly,Bombay,India,False,False,home_win,1399.1301073960872,1193.7577312398116,205.37237615627555,1.0,0.4,2.6,0.2,0.6,0.6875,1
2017-06-06,Denmark,Germany,1,1,Friendly,Brøndby,Denmark,False,False,draw,1685.2724857244923,1938.080672002525,-252.80818627803274,0.2,0.8,-0.2,2.4,-0.6000000000000001,0.3076923076923077,1
2017-06-06,Bahrain,Palestine,0,2,Friendly,Riffa,Bahrain,False,False,away_win,1562.2601008404486,1492.870067194448,69.39003364600057,0.0,0.4,-0.4,0.8,-0.4,0.5,1
2017-06-06,Algeria,Guinea,2,1,Friendly,Blida,Algeria,False,False,home_win,1688.3026231546953,1599.1438896055927,89.15873354910264,0.6,0.4,1.8,-0.2,0.19999999999999996,0.3,1
2017-06-06,Afghanistan,Maldives,2,1,Friendly,Dubai,United Arab Emirates,True,False,home_win,1335.2311094045674,1229.8123956966017,105.41871370796571,0.2,0.4,-0.4,0.8,-0.2,0.2,0
2017-06-06,Malta,Ukraine,1,0,Friendly,Graz,Austria,True,False,home_win,1327.0051034865655,1775.9256696553616,-448.9205661687961,0.0,0.6,-1.8,1.0,-0.6,0.5,0
2017-06-06,Qatar,North Korea,2,2,Friendly,Doha,Qatar,False,False,draw,1624.8492739540638,1622.0445874695367,2.8046864845271102,0.0,0.8,-0.6,0.8,-0.8,0.2,1
2017-06-07,Japan,Syria,1,1,Kirin Challenge Cup,Chōfu,Japan,False,False,draw,1810.2226634855087,1601.8608949491875,208.36176853632128,0.8,0.4,2.2,0.4,0.4,0.8,1
2017-06-07,United Arab Emirates,Laos,4,0,Friendly,Shah Alam,Malaysia,True,False,home_win,1644.258172254911,1167.9464661067066,476.3117061482044,0.4,0.6,-0.6,0.4,-0.19999999999999996,0.5,0
2017-06-07,Northern Cyprus,Abkhazia,0,0,CONIFA European Football Cup,Morphou,Northern Cyprus,False,False,draw,1593.6233757019247,1591.1832369357003,2.440138766224436,0.6,0.6,1.8,1.0,0.0,0.0,1
2017-06-07,South Ossetia,Kárpátalja,1,4,CONIFA European Football Cup,Famagusta,Northern Cyprus,True,False,away_win,1453.0743668802045,1491.521541232521,-38.44717435231655,0.0,0.0,-3.0,-0.3333333333333333,0.0,0.5,0
2017-06-07,Ellan Vannin,Székely Land,2,4,CONIFA European Football Cup,Kyrenia,Northern Cyprus,True,False,away_win,1558.521279512618,1424.5994606472673,133.92181886535082,0.2,0.2,-0.6,-0.6,0.0,0.5,0
2017-06-07,Italy,Uruguay,3,0,Friendly,Nice,France,True,False,home_win,1865.695033402899,1830.3037995856996,35.39123381719946,0.8,0.2,3.0,-1.4,0.6000000000000001,0.2,0
2017-06-07,Bolivia,Nicaragua,3,2,Friendly,Yacuiba,Bolivia,False,False,home_win,1580.0209457814963,1382.8012599730596,197.21968580843668,0.4,0.2,-0.8,-0.6,0.2,1.0,1
2017-06-07,Padania,Felvidék,2,0,CONIFA European Football Cup,Nicosia,Northern Cyprus,True,False,home_win,1665.9820424594757,1503.0135257220172,162.96851673745846,0.4,0.4,0.0,0.2,0.0,1.0,0
2017-06-07,Iraq,South Korea,0,0,Friendly,Ras al-Khaimah,United Arab Emirates,True,False,draw,1573.4696004578834,1775.5229432739081,-202.05334281602472,0.4,0.6,-0.2,0.4,-0.19999999999999996,0.05555555555555555,0
2017-06-07,Fiji,New Caledonia,2,2,FIFA World Cup qualification,Lautoka,Fiji,False,False,draw,1534.475161015337,1554.610347794938,-20.135186779600872,0.2,0.4,-0.6,0.2,-0.2,0.4583333333333333,1
2017-06-07,China PR,Philippines,8,1,Friendly,Guangzhou,China PR,False,False,home_win,1665.8999271396629,1437.0983335570902,228.80159358257265,0.2,0.2,-0.4,0.4,0.0,0.8125,1
2017-06-07,Spain,Colombia,2,2,Friendly,Murcia,Spain,False,False,draw,1926.6055575951798,1903.3437536085366,23.261803986643145,0.8,0.4,1.8,-0.2,0.4,0.5,1
2017-06-07,Finland,Liechtenstein,1,1,Friendly,Turku,Finland,False,False,draw,1555.328875823201,1270.4423247467548,284.88655107644627,0.2,0.0,-0.6,-3.2,0.2,0.5,1
2017-06-07,Georgia,Saint Kitts and Nevis,3,0,Friendly,Tbilisi,Georgia,False,False,home_win,1543.2443413393346,1466.4665768615585,76.77776447777615,0.2,0.2,0.4,-1.4,0.0,0.5,1
2017-06-07,Hong Kong,Jordan,0,0,Friendly,Kowloon,Hong Kong,False,False,draw,1409.7600753165127,1571.8213275135433,-162.06125219703063,0.4,0.6,-0.8,2.2,-0.19999999999999996,0.0,1
2017-06-08,United States,Trinidad and Tobago,2,0,FIFA World Cup qualification,Commerce City,United States,False,False,home_win,1775.7454071325574,1531.8862918000139,243.85911533254352,0.2,0.4,0.4,0.0,-0.2,0.7727272727272727,1
2017-06-08,Ecuador,Venezuela,1,1,Friendly,Boca Raton,United States,True,False,draw,1774.554905243082,1657.6591269415815,116.89577830150051,0.4,0.2,0.2,0.0,0.2,0.56,0
2017-06-08,Australia,Saudi Arabia,3,2,FIFA World Cup qualification,Adelaide,Australia,False,False,home_win,1734.9145388346062,1687.430528290375,47.484010544231296,0.2,0.8,0.4,1.8,-0.6000000000000001,0.5714285714285714,1
2017-06-08,Cambodia,Indonesia,0,2,Friendly,Phnom Penh,Cambodia,False,False,away_win,1150.0497160827938,1443.1284983394598,-293.07878225666605,0.0,0.4,-3.2,-0.4,-0.4,0.1,1
2017-06-08,Costa Rica,Panama,0,0,FIFA World Cup qualification,San José,Costa Rica,False,False,draw,1734.1784329779728,1682.0161633436564,52.16226963431632,0.4,0.4,0.8,0.2,0.0,0.5238095238095238,1
2017-06-08,Mexico,Honduras,3,0,FIFA World Cup qualification,Mexico City,Mexico,False,False,home_win,1862.9891235334665,1648.0798915916382,214.90923194182824,0.8,0.2,1.0,-1.2,0.6000000000000001,0.6060606060606061,1
2017-06-08,Peru,Paraguay,1,0,Friendly,Trujillo,Peru,False,False,home_win,1816.0964961854347,1736.016706302577,80.07978988285777,0.4,0.4,-0.2,-1.4,0.0,0.28,1
2017-06-09,Russia,Chile,1,1,Friendly,Moscow,Russia,False,False,draw,1715.0868708530668,1916.7679602894755,-201.68108943640868,0.4,0.6,0.2,1.0,-0.19999999999999996,0.5714285714285714,1
2017-06-09,Solomon Islands,Papua New Guinea,3,2,FIFA World Cup qualification,Honiara,Solomon Islands,False,False,home_win,1459.3507159813598,1432.217747056802,27.132968924557872,0.2,0.2,-0.8,-1.8,0.0,0.5882352941176471,1
2017-06-09,Netherlands,Luxembourg,5,0,FIFA World Cup qualification,Rotterdam,Netherlands,False,False,home_win,1816.6465161339336,1378.3151079871195,438.33140814681406,0.6,0.2,1.0,-1.0,0.39999999999999997,0.8235294117647058,1
2017-06-09,Padania,Abkhazia,0,0,CONIFA European Football Cup,Kyrenia,Northern Cyprus,True,True,draw,1674.9829962778335,1591.295607631047,83.68738864678653,0.6,0.4,0.4,0.6,0.19999999999999996,0.0,0
2017-06-09,Northern Cyprus,Székely Land,2,1,CONIFA European Football Cup,Nicosia,Northern Cyprus,False,False,home_win,1593.511005006578,1446.4784686736887,147.03253633288932,0.6,0.2,1.8,-1.6,0.39999999999999997,0.5,1
2017-06-09,Kárpátalja,Ellan Vannin,3,3,CONIFA European Football Cup,Morphou,Northern Cyprus,True,True,draw,1505.7581753800398,1536.6422714861967,-30.884096106156903,0.25,0.2,0.5,-0.8,0.04999999999999999,0.5,0
2017-06-09,South Ossetia,Felvidék,0,2,CONIFA European Football Cup,Famagusta,Northern Cyprus,True,False,away_win,1438.8377327326857,1494.0125719036594,-55.174839170973655,0.0,0.4,-3.6,-0.2,-0.4,0.5,0
2017-06-09,Sweden,France,2,1,FIFA World Cup qualification,Solna,Sweden,False,False,home_win,1734.4366875847652,1941.5448985575695,-207.10821097280427,0.6,0.6,1.2,1.2,0.0,0.25,1
2017-06-09,Sudan,Madagascar,1,3,African Cup of Nations qualification,al-Ubayyid,Sudan,False,False,away_win,1383.4554022688794,1406.0256764727214,-22.57027420384202,0.0,0.4,-0.6,0.2,-0.4,0.5,1
2017-06-09,Gibraltar,Cyprus,1,0,FIFA World Cup qualification,Faro,Portugal,True,False,home_win,1410.7388865486066,1468.358050514759,-57.61916396615243,0.0,0.4,-3.6,-0.4,-0.4,0.0,0
2017-06-09,Estonia,Belgium,0,2,FIFA World Cup qualification,Tallinn,Estonia,False,False,away_win,1573.6520227537671,1854.1909787703016,-280.5389560165345,0.4,0.4,-0.2,1.2,0.0,0.2,1
2017-06-09,Bosnia and Herzegovina,Greece,0,0,FIFA World Cup qualification,Zenica,Bosnia and Herzegovina,False,False,draw,1763.3896046772238,1675.6069915005348,87.78261317668898,0.6,0.4,1.2,0.6,0.19999999999999996,0.125,1
2017-06-09,Belarus,Bulgaria,2,1,FIFA World Cup qualification,Barysaw,Belarus,False,False,home_win,1599.7813154328492,1662.0665773148564,-62.28526188200726,0.2,0.6,-1.6,-0.4,-0.39999999999999997,0.16666666666666666,1
2017-06-09,Argentina,Brazil,1,0,Superclásico de las Américas,Melbourne,Australia,True,False,home_win,1938.508536004012,2049.630533551528,-111.121997547516,0.4,1.0,-0.4,2.4,-0.6,0.35294117647058826,0
2017-06-09,Andorra,Hungary,1,0,FIFA World Cup qualification,Sant Julià de Lòria,Andorra,False,False,home_win,1130.0079277395243,1628.7582634311102,-498.75033569158586,0.0,0.4,-2.4,-0.2,-0.4,0.0,1
2017-06-09,Latvia,Portugal,0,3,FIFA World Cup qualification,Riga,Latvia,False,False,away_win,1472.58674848778,1836.2618731611312,-363.6751246733513,0.0,0.8,-2.6,3.0,-0.8,0.0,1
2017-06-09,Libya,Seychelles,5,1,African Cup of Nations qualification,New Cairo,Egypt,True,False,home_win,1508.419434672792,1196.0194509513537,312.3999837214383,0.0,0.0,-0.8,-2.6,0.0,0.5,0
2017-06-09,Faroe Islands,Switzerland,0,2,FIFA World Cup qualification,Tórshavn,Faroe Islands,False,False,away_win,1348.4052667301191,1792.2552358844653,-443.8499691543461,0.2,1.0,-1.2,1.2,-0.8,0.0,1
2017-06-10,Nigeria,South Africa,0,2,African Cup of Nations qualification,Uyo,Nigeria,False,False,away_win,1694.5683354834596,1649.8649245651534,44.70341091830619,0.6,0.2,1.2,0.4,0.39999999999999997,0.5454545454545454,1
2017-06-10,Montenegro,Armenia,4,1,FIFA World Cup qualification,Podgorica,Montenegro,False,False,home_win,1560.0861996800907,1586.9500869477843,-26.8638872676936,0.4,0.8,0.6,0.8,-0.4,0.0,1
2017-06-10,Poland,Romania,3,1,FIFA World Cup qualification,Warsaw,Poland,False,False,home_win,1791.540321933983,1674.3462337188298,117.19408821515322,0.6,0.2,1.2,0.2,0.39999999999999997,0.17647058823529413,1
2017-06-10,Scotland,England,2,2,FIFA World Cup qualification,Glasgow,Scotland,False,False,draw,1683.3248975773495,1889.8091188118399,-206.4842212344904,0.2,0.4,-1.0,0.8,-0.2,0.3652173913043478,1
2017-06-10,Senegal,Equatorial Guinea,3,0,African Cup of Nations qualification,Dakar,Senegal,False,False,home_win,1746.1857667049978,1437.4673659156172,308.71840078938067,0.2,0.2,0.4,0.2,0.0,0.0,1
2017-06-10,Székely Land,Abkhazia,3,1,CONIFA European Football Cup,Kyrenia,Northern Cyprus,True,False,home_win,1436.8723487004074,1595.0767101301988,-158.20436142979133,0.2,0.2,-0.4,0.2,0.0,0.5,0
2017-06-10,Slovenia,Malta,2,0,FIFA World Cup qualification,Ljubljana,Slovenia,False,False,home_win,1611.2516632053976,1356.7599006673056,254.49176253809196,0.4,0.2,0.2,-1.2,0.2,0.8,1
2017-06-10,Tanzania,Lesotho,1,1,African Cup of Nations qualification,Dar es Salaam,Tanzania,False,False,draw,1427.4150015776022,1355.9997906868027,71.41521089079947,0.4,0.2,-0.6,-1.4,0.2,0.0,1
2017-06-10,Northern Cyprus,Padania,1,1,CONIFA European Football Cup,Nicosia,Northern Cyprus,False,True,draw,1603.1171249798592,1671.2018937786818,-68.08476879882255,0.8,0.4,2.4,0.2,0.4,1.0,1
2017-06-10,Botswana,Mauritania,0,1,African Cup of Nations qualification,Francistown,Botswana,False,False,away_win,1409.0296276964218,1433.9249408307307,-24.895313134308935,0.0,0.4,-1.2,-1.4,-0.4,1.0,1
2017-06-10,Zambia,Mozambique,0,1,African Cup of Nations qualification,Ndola,Zambia,False,False,away_win,1513.0127483929134,1467.177614837064,45.835133555849325,0.2,0.4,0.0,0.0,-0.2,0.7894736842105263,1
2017-06-10,Norway,Czech Republic,1,1,FIFA World Cup qualification,Oslo,Norway,False,False,draw,1581.9171207831896,1671.0203971427695,-89.10327635957992,0.2,0.6,-1.2,1.8,-0.39999999999999997,0.14285714285714285,1
2017-06-10,Malawi,Comoros,1,0,African Cup of Nations qualification,Lilongwe,Malawi,False,False,home_win,1450.5111920088837,1265.7182231270406,184.79296888184308,0.6,0.2,0.2,0.0,0.39999999999999997,1.0,1
2017-06-10,Singapore,Taiwan,1,2,AFC Asian Cup qualification,Kallang,Singapore,False,False,away_win,1321.9784524884922,1182.925509705471,139.05294278302108,0.0,0.4,-0.6,-0.2,-0.4,0.3333333333333333,1
2017-06-10,Burkina Faso,Angola,3,1,African Cup of Nations qualification,Ouagadougou,Burkina Faso,False,False,home_win,1565.439646353004,1429.8754469867904,135.56419936621364,0.2,0.0,-0.8,-0.8,0.2,0.4,1
2017-06-10,Azerbaijan,Northern Ireland,0,1,FIFA World Cup qualification,Baku,Azerbaijan,False,False,away_win,1493.3564702990236,1679.4807943860512,-186.12432408702762,0.4,0.6,-1.0,0.4,-0.19999999999999996,0.2,1
2017-06-10,Niger,Eswatini,0,0,African Cup of Nations qualification,Niamey,Niger,False,False,draw,1418.1556753711875,1421.4175445194776,-3.2618691482900886,0.2,0.4,-0.4,-0.6,-0.2,0.5,1
2017-06-10,Burundi,South Sudan,3,0,African Cup of Nations qualification,Bujumbura,Burundi,False,False,home_win,1407.27649548853,1328.8760345641101,78.4004609244198,0.4,0.2,0.6,-1.2,0.2,0.5,1
2017-06-10,Cameroon,Morocco,1,0,African Cup of Nations qualification,Yaoundé,Cameroon,False,False,home_win,1693.6867223488725,1655.2035882328014,38.48313411607114,0.6,0.6,0.6,0.4,0.0,0.5,1
2017-06-10,DR Congo,Congo,3,1,African Cup of Nations qualification,Kinshasa,DR Congo,False,False,home_win,1594.8307305990872,1483.1219811255683,111.70874947351899,0.4,0.2,0.4,-0.8,0.2,0.42424242424242425,1
2017-06-10,Mali,Gabon,2,1,African Cup of Nations qualification,Bamako,Mali,False,False,home_win,1552.9207833668422,1505.3076638487105,47.613119518131725,0.0,0.0,-0.4,0.0,0.0,0.1111111111111111,1
2017-06-10,Grenada,Bermuda,1,2,Friendly,St. George's,Grenada,False,False,away_win,1312.7373007638407,1449.1223963212135,-136.38509555737278,0.2,0.2,-0.8,-1.2,0.0,0.0,1
